,season,episode,title,name,quote
1214,1,5,Jack-Tor-Full,Jack,And I'm here to talk to you today about a wonderful new synergy. It's called product integration.
1215,1,5,Jack-Tor-Full,Jack,It's revolutionizing the way we monetize broadcast television.
1216,1,5,Jack-Tor-Full,Jack,How does it work? Simple.
1217,1,5,Jack-Tor-Full,Jack,"All you have to do as the writing staff of an NBC show is incorporate positive mentions, or ""pos-mens,"" of G.E. products into your program."
1218,1,5,Jack-Tor-Full,Jack,"For example, you could write an episode where one of your characters purchases and is satisfied with... one of G.E. 's direct-current drilling motors for an offshore or land-based project."
1219,1,5,Jack-Tor-Full,Jack,Product integration... setting a new standard in upward revenue-stream dynamics... for all of us.
1220,1,5,Jack-Tor-Full,Jack,"Now, I'd be happy to answer any questions."
1221,1,5,Jack-Tor-Full,Liz,I'm sorry. You're saying you want us to use the show to sell stuff?
1222,1,5,Jack-Tor-Full,Jack,"Look, I-I know how this sounds."
1223,1,5,Jack-Tor-Full,Liz,"No, come on, Jack. We're not doing that. We're not compromising the integrity of the show to sell..."
1224,1,5,Jack-Tor-Full,Pete,"Wow, this is Diet Snapple?"
1225,1,5,Jack-Tor-Full,Liz,"I know. It tastes just like regular Snapple, doesn't it?"
1226,1,5,Jack-Tor-Full,Frank,You should try Plum-A-Granate. It's amazing.
1227,1,5,Jack-Tor-Full,Cerie,I only date guys who drink Snapple.
1228,1,5,Jack-Tor-Full,Jack,"Look, we all love Snapple. Lord knows I do, but focus here. We're talking about product integration."
1229,1,5,Jack-Tor-Full,Liz,We're not your shills.
1230,1,5,Jack-Tor-Full,Jack,"Oh, oh, I'm sorry. That's right. They're artists, like James Joyce or Strindberg."
1231,1,5,Jack-Tor-Full,Jack,"Get real, kids. You write skits mocking our presidents to fill time between car commercials."
1232,1,5,Jack-Tor-Full,Liz,"That's not fair. Josh gets a lot of fan mail for ""Gaybraham Lincoln."""
1233,1,5,Jack-Tor-Full,Josh,"""Four score and seven beers ago..."""
1234,1,5,Jack-Tor-Full,Liz,Did you guys know that Holland is the only country with a national dog?
1235,1,5,Jack-Tor-Full,Pete,"I didn't know that. Thank you, Snapple."
1236,1,5,Jack-Tor-Full,Liz,There's little facts
1237,1,5,Jack-Tor-Full,PA,"That's a lunch break, everyone. Back in an hour, please."
1238,1,5,Jack-Tor-Full,Jenna,"Um, did you talk to Tracy about reading the cue cards?"
1239,1,5,Jack-Tor-Full,Liz,I tried.
1240,1,5,Jack-Tor-Full,Jenna,"Well, he's not reading them. He never reads them, Liz."
1241,1,5,Jack-Tor-Full,Jenna,I'm starting to think... he can't read.
1242,1,5,Jack-Tor-Full,Liz,"Oh, that... That's just offensive, Jenna."
1243,1,5,Jack-Tor-Full,Jenna,I don't know. Have you ever seen him read anything?
1244,1,5,Jack-Tor-Full,Liz,"Of course, like when we shoot promos."
1245,1,5,Jack-Tor-Full,Tracy,"Hi, I'm Tracy Jordan. I'm black, NBC... very proud, like peacocks. Right, Janet?"
1246,1,5,Jack-Tor-Full,Liz,Hmm.
1247,1,5,Jack-Tor-Full,Liz,"Hey, Tracy. I missed that last run-through. Could you run it once off cards for me?"
1248,1,5,Jack-Tor-Full,Tracy,"Nah, Lemon. I'll do that later. I got to bounce."
1249,1,5,Jack-Tor-Full,Liz,"Okay, that's a..."
1250,1,5,Jack-Tor-Full,Jenna,"It says ""emergency exit only."" He couldn't read that?"
1251,1,5,Jack-Tor-Full,Frank,"Man, Jenna's really gotten squirrelly since Tracy came along."
1252,1,5,Jack-Tor-Full,Toofer,It's so sad.
1253,1,5,Jack-Tor-Full,Frank,"What's really sad is that, while she's in this fragile state, none of her friends are messing with her head."
1254,1,5,Jack-Tor-Full,Toofer,I think we should do something about that.
1255,1,5,Jack-Tor-Full,Toofer,"Oh... Okay, all right..."
1256,1,5,Jack-Tor-Full,Jenna,"Hey, what are you guys talking about?"
1257,1,5,Jack-Tor-Full,Frank,"Oh, uh... nothing."
1258,1,5,Jack-Tor-Full,Jenna,What? Is it about me?
1259,1,5,Jack-Tor-Full,Toofer,"Okay, um, there's a rumor going around that Donaghy has to cut costs around here."
1260,1,5,Jack-Tor-Full,Jenna,Oh.
1261,1,5,Jack-Tor-Full,Frank,"Yeah, my friend in accounting, Lando Calrissian, he says Jack's probably gonna have to fire an actor."
1262,1,5,Jack-Tor-Full,Jenna,"Oh, thank you guys for telling me."
1263,1,5,Jack-Tor-Full,Toofer,It's like shooting fish in a barrel.
1264,1,5,Jack-Tor-Full,Frank,"Yeah, if the fish have Daddy issues."
1265,1,5,Jack-Tor-Full,Pete,I can't believe you guys actually wrote a product-integration sketch.
1266,1,5,Jack-Tor-Full,Liz,Jack said we had to.
1267,1,5,Jack-Tor-Full,Pete,It just seems weird. The show's not a commercial.
1268,1,5,Jack-Tor-Full,Snapple,"Excuse me. Can you tell me where human resources is, please?"
1269,1,5,Jack-Tor-Full,Snapple,That way. Thanks.
1270,1,5,Jack-Tor-Full,Liz,"This is gonna sound crazy, but, um... Tracy can read, right?"
1271,1,5,Jack-Tor-Full,Pete,Are you serious? The guy's done dozens of movies.
1272,1,5,Jack-Tor-Full,Liz,"Yeah, but it's not like his movies seem like he's reading a script."
1273,1,5,Jack-Tor-Full,Tracy,Let's go rescue Karen... or whatever. Is it Sheryl?
1274,1,5,Jack-Tor-Full,Tracy,Then she can tell us where the drugs are... I mean gold.
1275,1,5,Jack-Tor-Full,Tracy,Then we got the car chase. I'm getting way too old for this. Was I supposed to say that then?
1276,1,5,Jack-Tor-Full,Pete,That's true. And he never reads the cue cards.
1277,1,5,Jack-Tor-Full,Pete,"God, I thought all that stuff was just crazy Tracy, seeing what he could get away with."
1278,1,5,Jack-Tor-Full,Liz,"I know, but, you know, it's not surprising. Look at the educational system in this country. We spend all this money in Iraq, but meanwhile, our inner-city graduation rates are lower than they are in the Sudan."
1279,1,5,Jack-Tor-Full,Pete,That doesn't sound right.
1280,1,5,Jack-Tor-Full,Liz,Maybe it was Sweden. Maybe it was teen pregnancy. I got to read more.
1281,1,5,Jack-Tor-Full,Jack,What can I do for you?
1282,1,5,Jack-Tor-Full,Liz,"So, we wrote a product-integration sketch."
1283,1,5,Jack-Tor-Full,Jack,Good.
1284,1,5,Jack-Tor-Full,Liz,"But we wanted to run it by you first because it's about how G. E. is making us do this, and we were kind of hoping that the G. E. executive in the sketch could be played by you."
1285,1,5,Jack-Tor-Full,Jack,"Oh, I get it... the whole self-referential thing."
1286,1,5,Jack-Tor-Full,Jack,"Letterman hates the suits, Stern yells at his boss, Nixon's ""sock it to me"" on ""Laugh-ln."""
1287,1,5,Jack-Tor-Full,Jack,"Yeah, hippie humor."
1288,1,5,Jack-Tor-Full,Liz,That's what I'm going for.
1289,1,5,Jack-Tor-Full,Jack,"As you know, I've been studying comedy and learning what's funny."
1290,1,5,Jack-Tor-Full,Jack,"I'm watching ""Friends"" right now. What happens with Ross and Rachel? No, no, don't tell me... seriously. What were you saying?"
1291,1,5,Jack-Tor-Full,Liz,"So, will you do it?"
1292,1,5,Jack-Tor-Full,Jack,"I don't know, Lemon. I'm not an actor. This is... your world."
1293,1,5,Jack-Tor-Full,Liz,"Oh, come on. You can do this. You were great in that video. Yeah."
1294,1,5,Jack-Tor-Full,Jack,This is live television. I've never done anything like that before.
1295,1,5,Jack-Tor-Full,Jack,"Okay, I'll do it."
1296,1,5,Jack-Tor-Full,Liz,"Great, great. Thanks, Jack."
1297,1,5,Jack-Tor-Full,Liz,"So, rehearsal will be tomorrow at 2:00. Please don't be late. I will fax you any changes by 9:00 a. m."
1298,1,5,Jack-Tor-Full,Jack,You're such a Monica.
1299,1,5,Jack-Tor-Full,Liz,You are.
1300,1,5,Jack-Tor-Full,Liz,He never reads anything.
1301,1,5,Jack-Tor-Full,Jenna,"Uh, why is Jack Donaghy on the cast list?"
1302,1,5,Jack-Tor-Full,Liz,He's gonna do this G. E. sketch. It's really funny.
1303,1,5,Jack-Tor-Full,Jenna,"So he gets to be in sketches, but he's gonna fire one of the real actors."
1304,1,5,Jack-Tor-Full,Liz,What?
1305,1,5,Jack-Tor-Full,Jenna,I got inside information that Jack is gonna fire one of the actors to cut costs.
1306,1,5,Jack-Tor-Full,Liz,I haven't heard anything like that. Don't worry about it.
1307,1,5,Jack-Tor-Full,Jenna,"Oh, I'm not worried"
1308,1,5,Jack-Tor-Full,Jenna,because I have something the other actors don't... a secret weapon.
1309,1,5,Jack-Tor-Full,Liz,Don't say your sexuality.
1310,1,5,Jack-Tor-Full,Jenna,My sexuality.
1311,1,5,Jack-Tor-Full,Liz,"Oh, God, Jenna, when has that ever worked?"
1312,1,5,Jack-Tor-Full,Jenna,"Uh, when has it not worked?"
1313,1,5,Jack-Tor-Full,Host,lt'll be a 45-minute wait.
1314,1,5,Jack-Tor-Full,Jenna,"Oh, will it?"
1315,1,5,Jack-Tor-Full,Host,"Uh, yeah, yeah, yeah, it will."
1316,1,5,Jack-Tor-Full,Jenna,"Yeah, but this is different because I know Jack Donaghy. I know what he likes."
1317,1,5,Jack-Tor-Full,Liz,"Yeah, so now you just have to make yourself 10 years younger and Asian."
1318,1,5,Jack-Tor-Full,Tracy,I don't know what to tell you. They're making me rehearse. I know Pat Benatar rarely performs live. Scalp the damn tickets!
1319,1,5,Jack-Tor-Full,Liz,These are the changes for the sketches you're in.
1320,1,5,Jack-Tor-Full,Tracy,"Cool. I'll read those later, Lemon."
1321,1,5,Jack-Tor-Full,Liz,Tray... can you read?
1322,1,5,Jack-Tor-Full,Tracy,Can I read?
1323,1,5,Jack-Tor-Full,Liz,Please don't get angry. It's not your fault. It's the system.
1324,1,5,Jack-Tor-Full,Liz,"Did you ever see ""Hoop Dreams""? It's like that."
1325,1,5,Jack-Tor-Full,Tracy,So you're asking me if I'm illiterate?!
1326,1,5,Jack-Tor-Full,Liz,"You don't even have to answer me if you don't want to. Just know that if you need a tutor, we will get you a tutor."
1327,1,5,Jack-Tor-Full,Liz,"If you need to be in fewer sketches until you get more confident, we'll accommodate you... whatever you need."
1328,1,5,Jack-Tor-Full,Tracy,"So I could, like, leave work early if I need a tutor?"
1329,1,5,Jack-Tor-Full,Liz,Absolutely. We'll work around your schedule.
1330,1,5,Jack-Tor-Full,Tracy,"I can't read, Liz Lemon! My shameful secret is out."
1331,1,5,Jack-Tor-Full,Tracy,Now you know why I'm always running into the ladies' bathroom.
1332,1,5,Jack-Tor-Full,Tracy,"I can't read! I sign my name with an ""X""! I once tried to make mashed potatoes with laundry detergent!"
1333,1,5,Jack-Tor-Full,Tracy,I think I voted for Nader! Nader!
1334,1,5,Jack-Tor-Full,Tracy,"I feel as though a great weight has been lifted off of me, Liz Lemon. Today is the first day of the rest of my life... all thanks to one very, very special white lady."
1335,1,5,Jack-Tor-Full,Tracy,I'll be in late tomorrow.
1336,1,5,Jack-Tor-Full,Tracy,"Damn, George Will just gets more and more conservative."
1337,1,5,Jack-Tor-Full,Jonathan,Liz?
1338,1,5,Jack-Tor-Full,Pete,Hey.
1339,1,5,Jack-Tor-Full,Jonathan,Did you tell Jack he can be on the show?
1340,1,5,Jack-Tor-Full,Liz,"Yeah, he was kind of excited about it, actually."
1341,1,5,Jack-Tor-Full,Jonathan,"Oh, yeah, he's very excited. But you cannot put him on live TV."
1342,1,5,Jack-Tor-Full,Liz,Why?
1343,1,5,Jack-Tor-Full,Jonathan,Okay. I am only showing you this because I care about him so much.
1344,1,5,Jack-Tor-Full,Man,"G.E. promo, take one."
1345,1,5,Jack-Tor-Full,Director,Action!
1346,1,5,Jack-Tor-Full,Jack,"Did you say ""action""?"
1347,1,5,Jack-Tor-Full,Director,"Yes, action."
1348,1,5,Jack-Tor-Full,Jack,"Could you say it louder, please?"
1349,1,5,Jack-Tor-Full,Director,I'm sorry. Action!
1350,1,5,Jack-Tor-Full,Man,"G.E. promo, take two."
1351,1,5,Jack-Tor-Full,Jack,Hello. For over 100 years... Line? Sorry. My bad. What's the first line?
1352,1,5,Jack-Tor-Full,Director,Product integration.
1353,1,5,Jack-Tor-Full,Jack,"Okay. Right, got it. I just need the first word."
1354,1,5,Jack-Tor-Full,Director,"""Product."""
1355,1,5,Jack-Tor-Full,Jack,What's the second word?
1356,1,5,Jack-Tor-Full,Director,"""Integration."""
1357,1,5,Jack-Tor-Full,Jack,"Okay, I knew that. Okay, if I ask for the line again, don't tell me."
1358,1,5,Jack-Tor-Full,Jack,Line? Line?
1359,1,5,Jack-Tor-Full,Director,"""Product integration."""
1360,1,5,Jack-Tor-Full,Jack,"I told you, don't give me the line when I ask for the line."
1361,1,5,Jack-Tor-Full,Jack,"l- I got it, I got it."
1362,1,5,Jack-Tor-Full,Jack,Can we get a do-over there?
1363,1,5,Jack-Tor-Full,Jack,Let's go again. Can we?
1364,1,5,Jack-Tor-Full,Jack,What?
1365,1,5,Jack-Tor-Full,Jack,What is it?
1366,1,5,Jack-Tor-Full,Jack,"I don't like this at all. Okay, I got it."
1367,1,5,Jack-Tor-Full,Jack,Let's go again.
1368,1,5,Jack-Tor-Full,Jack,The pen doesn't really write. Does that matter?
1369,1,5,Jack-Tor-Full,Jack,And I'm here today... My bad. I'm sorry.
1370,1,5,Jack-Tor-Full,Jack,"Why don't we go to lunch, and we'll come back and maybe... Let's all go have lunch."
1371,1,5,Jack-Tor-Full,Man,G.E. promo 126.
1372,1,5,Jack-Tor-Full,Jack,"It's weird. What do I do with my arms? I've never thought about that before. Is it this... or, if I may... this?"
1373,1,5,Jack-Tor-Full,Jack,Maybe I should just hold something.
1374,1,5,Jack-Tor-Full,Jack,"Okay, yeah. This feels more natural. Is that right? Yeah?"
1375,1,5,Jack-Tor-Full,Jack,"""New synergy..."""
1376,1,5,Jack-Tor-Full,Jack,"Does that sound odd to anyone else? Does that sound like ""news energy?"""
1377,1,5,Jack-Tor-Full,Jack,"""And is satisfied..."" Oh, ouch, ouch. Are you all right? Could I get a little, uh..."
1378,1,5,Jack-Tor-Full,Jack,I'm here to talk to you television about the monetizing of today broadcast.
1379,1,5,Jack-Tor-Full,Jack,Was any of that usable?
1380,1,5,Jack-Tor-Full,Man,G.E. promo 129.
1381,1,5,Jack-Tor-Full,Jack,"It's called racial integration. No, that's not right, is it?"
1382,1,5,Jack-Tor-Full,Jack,"It's called product intergor... ""intergortion""?"
1383,1,5,Jack-Tor-Full,Jack,...the way we monetize broadcast television. How does it work?
1384,1,5,Jack-Tor-Full,Jack,"Oh. Could we turn off the phones, please? Oh, I'm sorry. I'm sorry. That's me."
1385,1,5,Jack-Tor-Full,Jack,Let me turn this thing off. I think I just took a picture.
1386,1,5,Jack-Tor-Full,Jack,"I'm sorry, everybody, there's a pigeon. Shoo!"
1387,1,5,Jack-Tor-Full,Jack,"...purchases, and is satisfied with... Oh."
1388,1,5,Jack-Tor-Full,Man,142.
1389,1,5,Jack-Tor-Full,Jack,...in upward revenue-stream dynamics... for all of us.
1390,1,5,Jack-Tor-Full,Director,Cut. That's a wrap.
1391,1,5,Jack-Tor-Full,Jack,"Ha. That was fun, you guys. It didn't feel like five days, did it?"
1392,1,5,Jack-Tor-Full,Director,"Uh, no... No."
1393,1,5,Jack-Tor-Full,Jack,Everybody have a good weekend.
1394,1,5,Jack-Tor-Full,Liz,And we'll be right back.
1395,1,5,Jack-Tor-Full,PA,"Jenna to the stage, please. Jenna to the stage for ""Muffin Top."""
1396,1,5,Jack-Tor-Full,Jack,"Hey, Liz? Liz, um, I'm a little bit nervous about this rehearsal."
1397,1,5,Jack-Tor-Full,Liz,"Oh, I'm... I'm glad you brought that up. You don't have to do this. I know how busy you are."
1398,1,5,Jack-Tor-Full,Jack,"Oh, no, no, I have to do it. It's a new challenge, and I like challenges."
1399,1,5,Jack-Tor-Full,Jack,"I've summited Kilimanjaro. I've showered with Greta Van Susteren. I... I'm gonna do this, yeah."
1400,1,5,Jack-Tor-Full,Jonathan,"The time, sir.."
1401,1,5,Jack-Tor-Full,Jack,"Oh, that's right. Do you mind? We'll do it around the corner, okay?"
1402,1,5,Jack-Tor-Full,Jack,I'll be with you in a minute. I have a conference with my corporate division head.
1403,1,5,Jack-Tor-Full,Liz,"Oh, yeah, you guys gonna correlate overseas earnings-report dynamics?"
1404,1,5,Jack-Tor-Full,Jack,Yes.
1405,1,5,Jack-Tor-Full,Jenna,Liz? Did I just hear Jack?
1406,1,5,Jack-Tor-Full,Liz,"Oh, no, please. I know for a fact he is talking to his boss right now."
1407,1,5,Jack-Tor-Full,Jenna,Really?
1408,1,5,Jack-Tor-Full,Liz,Don't bother him.
1409,1,5,Jack-Tor-Full,Jenna,Fine.
1410,1,5,Jack-Tor-Full,Liz,Don't.
1411,1,5,Jack-Tor-Full,Jack,"Of course, sir. I'll look into it right away."
